"ID";"trials_runs.thisN";"secondStim";"trials_runs.visual_stim_left";"trials_runs.presentationFrequncy";"response_runs.keys";"response_runs.rt";"trials_runs.correct_answer";"trials_runs.feedback_given";"tsDifficulty";"prob.Feedback";"session";"version";"totalAccuracy";"totalError";"outlier200ms";"outlierSD";"omission";"validTrials";"modality";"stimType";"group";"logfile";"participant"
"CBC_P037";"36";"2";"2";"0.5";"z";"1,145744900002683";"1";"1";"hard";"0,9";"1";"v1";"0,676470588235294";"0,3235294117647058";"0";"0";"0";"1";"av";"env";"adults";"CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv";"CBC_P037"
"CBC_P037";"37";"0";"0";"0.35";"z";"1,253590200001781";"0";"0";"hard";"0,9";"1";"v1";"0,657142857142857";"0,3428571428571429";"0";"0";"0";"1";"av";"env";"adults";"CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv";"CBC_P037"
"CBC_P037";"38";"2";"1";"0.35";"b";"1,813690700000734";"1";"1";"hard";"0,9";"1";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"av";"env";"adults";"CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv";"CBC_P037"
"CBC_P037";"39";"0";"2";"0.15";"b";"1,939394700000776";"1";"1";"hard";"0,9";"1";"v1";"0,675675675675676";"0,3243243243243243";"0";"0";"0";"1";"av";"env";"adults";"CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv";"CBC_P037"
"CBC_P037";"40";"1";"0";"0.5";"z";"1,212817900001028";"1";"1";"hard";"0,9";"1";"v1";"0,684210526315789";"0,3157894736842105";"0";"0";"0";"1";"av";"env";"adults";"CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv";"CBC_P037"
"CBC_P037";"41";"0";"1";"0.5";"z";"1,507107100000212";"1";"1";"hard";"0,9";"1";"v1";"0,692307692307692";"0,3076923076923077";"0";"0";"0";"1";"av";"env";"adults";"CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv";"CBC_P037"
"CBC_P037";"0";"1";"1";"0.15";"z";"1,935577499998544";"0";"0";"hard";"0,9";"2";"v1";"0,000000000000000";"1,0000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"1";"0";"2";"0.5";"z";"1,920761800000037";"1";"1";"hard";"0,9";"2";"v1";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"2";"1";"0";"0.5";"b";"2,408966399998462";"0";"1";"hard";"0,9";"2";"v1";"0,333333333333333";"0,6666666666666667";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"3";"2";"2";"0.15";"b";"2,317536399999881";"1";"1";"hard";"0,9";"2";"v1";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"4";"0";"1";"0.35";"b";"2,189606999998432";"1";"1";"hard";"0,9";"2";"v1";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"5";"1";"0";"0.5";"b";"2,677304499999082";"0";"0";"hard";"0,9";"2";"v1";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"6";"2";"1";"0.5";"b";"2,419851599997855";"0";"0";"hard";"0,9";"2";"v1";"0,428571428571429";"0,5714285714285714";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"7";"1";"2";"0.35";"b";"2,298897899998337";"1";"1";"hard";"0,9";"2";"v1";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"8";"0";"1";"0.35";"b";"2,396785199998703";"1";"1";"hard";"0,9";"2";"v1";"0,555555555555556";"0,4444444444444444";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"9";"1";"2";"0.35";"b";"2,537433999998029";"1";"1";"hard";"0,9";"2";"v1";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"10";"2";"0";"0.35";"z";"2,808199299999615";"0";"0";"hard";"0,9";"2";"v1";"0,545454545454545";"0,4545454545454546";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"11";"0";"2";"0.5";"b";"2,036090800000238";"0";"0";"hard";"0,9";"2";"v1";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"12";"1";"0";"0.5";"z";"2,518135099999199";"1";"1";"hard";"0,9";"2";"v1";"0,538461538461538";"0,4615384615384616";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"13";"2";"1";"0.5";"z";"2,373911700000463";"1";"1";"hard";"0,9";"2";"v1";"0,571428571428571";"0,4285714285714286";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"14";"1";"0";"0.5";"z";"1,683223299998645";"1";"1";"hard";"0,9";"2";"v1";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"15";"0";"1";"0.35";"b";"2,510539399998379";"1";"0";"hard";"0,9";"2";"v1";"0,625000000000000";"0,3750000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"16";"1";"2";"0.35";"b";"2,288126899999043";"1";"1";"hard";"0,9";"2";"v1";"0,647058823529412";"0,3529411764705882";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"17";"2";"0";"0.35";"b";"2,078088299998853";"1";"1";"hard";"0,9";"2";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"18";"0";"2";"0.5";"z";"1,447844299998906";"1";"1";"hard";"0,9";"2";"v1";"0,684210526315789";"0,3157894736842105";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"19";"2";"1";"0.5";"z";"2,191593599998669";"1";"1";"hard";"0,9";"2";"v1";"0,700000000000000";"0,3000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"20";"0";"0";"0.15";"b";"1,388516299997718";"1";"1";"hard";"0,9";"2";"v1";"0,714285714285714";"0,2857142857142857";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"21";"2";"1";"0.5";"z";"2,176976799999466";"1";"1";"hard";"0,9";"2";"v1";"0,727272727272727";"0,2727272727272727";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"22";"0";"2";"0.5";"z";"2,015986799999155";"1";"1";"hard";"0,9";"2";"v1";"0,739130434782609";"0,2608695652173914";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"23";"2";"0";"0.35";"z";"2,171723799998290";"0";"0";"hard";"0,9";"2";"v1";"0,708333333333333";"0,2916666666666666";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"24";"1";"2";"0.35";"b";"1,755901399999857";"1";"1";"hard";"0,9";"2";"v1";"0,720000000000000";"0,2800000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"25";"2";"1";"0.5";"z";"2,036535499997626";"1";"1";"hard";"0,9";"2";"v1";"0,730769230769231";"0,2692307692307693";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"26";"1";"0";"0.5";"z";"1,459298799998578";"1";"1";"hard";"0,9";"2";"v1";"0,740740740740741";"0,2592592592592593";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"27";"2";"2";"0.15";"z";"2,106893799998943";"0";"1";"hard";"0,9";"2";"v1";"0,714285714285714";"0,2857142857142857";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"28";"0";"1";"0.35";"b";"1,138381799997660";"1";"1";"hard";"0,9";"2";"v1";"0,724137931034483";"0,2758620689655172";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"29";"2";"0";"0.35";"z";"2,254101199998331";"0";"0";"hard";"0,9";"2";"v1";"0,700000000000000";"0,3000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"30";"0";"2";"0.5";"z";"1,110239499999807";"1";"1";"hard";"0,9";"2";"v1";"0,709677419354839";"0,2903225806451613";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"31";"1";"0";"0.5";"z";"1,792992699998649";"1";"1";"hard";"0,9";"2";"v1";"0,718750000000000";"0,2812500000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"32";"0";"2";"0.5";"z";"1,751144599998952";"1";"1";"hard";"0,9";"2";"v1";"0,727272727272727";"0,2727272727272727";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"33";"1";"1";"0.15";"b";"1,979112599998189";"1";"1";"hard";"0,9";"2";"v1";"0,735294117647059";"0,2647058823529411";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"34";"2";"0";"0.35";"b";"2,538541499998246";"1";"1";"hard";"0,9";"2";"v1";"0,742857142857143";"0,2571428571428571";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"35";"0";"2";"0.5";"z";"1,949555399998644";"1";"1";"hard";"0,9";"2";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"36";"2";"1";"0.5";"z";"2,819990799998777";"1";"1";"hard";"0,9";"2";"v1";"0,756756756756757";"0,2432432432432432";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"37";"1";"2";"0.35";"b";"1,156324199997471";"1";"0";"hard";"0,9";"2";"v1";"0,763157894736842";"0,2368421052631579";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"38";"0";"1";"0.35";"b";"2,029458899998644";"1";"1";"hard";"0,9";"2";"v1";"0,769230769230769";"0,2307692307692307";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"39";"1";"0";"0.5";"z";"1,465212999997675";"1";"1";"hard";"0,9";"2";"v1";"0,775000000000000";"0,2250000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"40";"2";"1";"0.5";"z";"2,315305299998727";"1";"1";"hard";"0,9";"2";"v1";"0,780487804878049";"0,2195121951219512";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P037";"41";"0";"0";"0.15";"b";"1,308035999998538";"1";"1";"hard";"0,9";"2";"v1";"0,785714285714286";"0,2142857142857143";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P037_TV_prob0.9_Vset1_Tset2_2024-05-16_14h07.46.941.csv";"CBC_P037"
"CBC_P038";"0";"0";"0";"0.5";"b";"2,561508399998274";"1";"1";"hard";"0,8";"1";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"1";"2";"1";"0.35";"b";"2,598871099997268";"0";"0";"hard";"0,8";"1";"v1";"0,500000000000000";"0,5000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"2";"1";"0";"0.35";"z";"2,869265600000290";"1";"1";"hard";"0,8";"1";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"3";"2";"2";"0.5";"None";NA;NA;"3";"hard";"0,8";"1";"v1";"0,666666666666667";"0,3333333333333334";NA;NA;"1";"0";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"4";"1";"1";"0.5";"b";"1,908027199999196";"1";"1";"hard";"0,8";"1";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"5";"0";"2";"0.35";"z";"2,171369599998798";"1";"1";"hard";"0,8";"1";"v1";"0,800000000000000";"0,2000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"6";"1";"0";"0.35";"b";"2,228415899999163";"0";"1";"hard";"0,8";"1";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"7";"2";"2";"0.5";"z";"2,042323099998612";"0";"1";"hard";"0,8";"1";"v1";"0,571428571428571";"0,4285714285714286";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"8";"0";"0";"0.5";"b";"1,383044099999097";"1";"1";"hard";"0,8";"1";"v1";"0,625000000000000";"0,3750000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"9";"2";"1";"0.35";"b";"1,868884099998468";"0";"0";"hard";"0,8";"1";"v1";"0,555555555555556";"0,4444444444444444";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"10";"0";"0";"0.5";"b";"2,134394399998200";"1";"1";"hard";"0,8";"1";"v1";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"11";"1";"1";"0.5";"z";"2,117452899999989";"0";"0";"hard";"0,8";"1";"v1";"0,545454545454545";"0,4545454545454546";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"12";"2";"0";"0.15";"z";"2,219667499997740";"1";"1";"hard";"0,8";"1";"v1";"0,583333333333333";"0,4166666666666666";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"13";"0";"1";"0.15";"z";"2,162727900000391";"1";"1";"hard";"0,8";"1";"v1";"0,615384615384615";"0,3846153846153846";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"14";"1";"0";"0.35";"b";"2,227497399999265";"0";"1";"hard";"0,8";"1";"v1";"0,571428571428571";"0,4285714285714286";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"15";"0";"1";"0.15";"z";"1,995047899999918";"1";"1";"hard";"0,8";"1";"v1";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"16";"2";"2";"0.5";"z";"2,174827899998490";"0";"0";"hard";"0,8";"1";"v1";"0,562500000000000";"0,4375000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"17";"0";"0";"0.5";"b";"1,912053099998957";"1";"1";"hard";"0,8";"1";"v1";"0,588235294117647";"0,4117647058823529";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"18";"2";"2";"0.5";"z";"2,229464499998357";"0";"0";"hard";"0,8";"1";"v1";"0,555555555555556";"0,4444444444444444";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"19";"1";"1";"0.5";"z";"2,009214899999279";"0";"1";"hard";"0,8";"1";"v1";"0,526315789473684";"0,4736842105263158";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"20";"0";"2";"0.35";"z";"2,212363999999070";"1";"1";"hard";"0,8";"1";"v1";"0,550000000000000";"0,4500000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"21";"1";"0";"0.35";"b";"1,678094799999599";"0";"0";"hard";"0,8";"1";"v1";"0,523809523809524";"0,4761904761904762";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"22";"2";"2";"0.5";"b";"2,158591399998841";"1";"1";"hard";"0,8";"1";"v1";"0,545454545454545";"0,4545454545454546";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"23";"1";"1";"0.5";"b";"2,170364299998255";"1";"1";"hard";"0,8";"1";"v1";"0,565217391304348";"0,4347826086956522";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"24";"0";"0";"0.5";"b";"1,318495699999403";"1";"1";"hard";"0,8";"1";"v1";"0,583333333333333";"0,4166666666666666";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"25";"2";"1";"0.35";"z";"2,292050799998833";"1";"1";"hard";"0,8";"1";"v1";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"26";"1";"2";"0.15";"b";"1,949361699998917";"0";"1";"hard";"0,8";"1";"v1";"0,576923076923077";"0,4230769230769231";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"27";"2";"1";"0.35";"z";"2,073422999999821";"1";"0";"hard";"0,8";"1";"v1";"0,592592592592593";"0,4074074074074074";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"28";"1";"0";"0.35";"b";"1,238216099998681";"0";"0";"hard";"0,8";"1";"v1";"0,571428571428571";"0,4285714285714286";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"29";"2";"2";"0.5";"b";"2,153416899998774";"1";"1";"hard";"0,8";"1";"v1";"0,586206896551724";"0,4137931034482759";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"30";"0";"0";"0.5";"b";"1,184908099998211";"1";"1";"hard";"0,8";"1";"v1";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"31";"1";"2";"0.15";"b";"2,143104400000084";"0";"0";"hard";"0,8";"1";"v1";"0,580645161290323";"0,4193548387096774";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"32";"2";"1";"0.35";"z";"2,253546299998561";"1";"1";"hard";"0,8";"1";"v1";"0,593750000000000";"0,4062500000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"33";"0";"2";"0.35";"z";"1,550317499999437";"1";"1";"hard";"0,8";"1";"v1";"0,606060606060606";"0,3939393939393939";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"34";"1";"1";"0.5";"b";"2,032960700000331";"1";"1";"hard";"0,8";"1";"v1";"0,617647058823529";"0,3823529411764706";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"35";"2";"0";"0.15";"z";"1,252433999998175";"1";"1";"hard";"0,8";"1";"v1";"0,628571428571429";"0,3714285714285714";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"36";"1";"1";"0.5";"b";"2,109020699999746";"1";"1";"hard";"0,8";"1";"v1";"0,638888888888889";"0,3611111111111112";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"37";"0";"2";"0.35";"z";"1,139662899999166";"1";"0";"hard";"0,8";"1";"v1";"0,648648648648649";"0,3513513513513513";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"38";"2";"1";"0.35";"b";"2,011933599998883";"0";"0";"hard";"0,8";"1";"v1";"0,631578947368421";"0,3684210526315790";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"39";"0";"0";"0.5";"b";"1,102745999998660";"1";"0";"hard";"0,8";"1";"v1";"0,641025641025641";"0,3589743589743589";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"40";"1";"1";"0.5";"z";"2,188768199997867";"0";"1";"hard";"0,8";"1";"v1";"0,625000000000000";"0,3750000000000000";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
"CBC_P038";"41";"2";"2";"0.5";"b";"2,064291299999240";"1";"1";"hard";"0,8";"1";"v1";"0,634146341463415";"0,3658536585365854";"0";"0";"0";"1";"tv";"vib";"adults";"CBC_P038_TV_prob0.8_Vset3_Tset4_2024-05-17_16h03.03.804.csv";"CBC_P038"
